loss,iter
0,3.842755483256446
36,1.6528778225183487
72,1.2507542106840346
108,1.2701246092716854
144,1.3110445539156597
180,1.3005511346790526
216,1.3273579958412383
252,1.202350424395667
288,1.3042979670895472
324,1.2848838021357853
360,1.3344996339744992
396,1.2826175838708878
432,1.2364186114735074
468,1.2136232025093503
504,1.1894570059246488
540,1.2304603854815166
576,1.2001593626207776
612,1.3135527223348618
648,1.229300085041258
684,1.2235823290215597
720,1.1674329936504364
756,1.1968628764152527
792,1.2009799033403397
828,1.197791736986902
864,1.2053195089101791
900,1.247001964184973
936,1.237579219871097
972,1.2037559433115854
1008,1.2654442803727255
1044,1.2363278948598437
1080,1.2363653083642323
1116,1.1757932520574994
1152,1.228137117293146
1188,1.1883132110039394
1224,1.1118863821029663
1260,1.141464630762736
1296,1.1757814950413175
1332,1.1486413147714403
1368,1.1485390298896365
1404,1.1929895281791687
1440,1.174686258037885
1476,1.1315350317292743
1512,1.120670571923256
1548,1.0993937419520483
1584,1.0476350982983906
1620,1.0620883189969592
1656,1.009784471657541
1692,1.0481235533952713
1728,0.941565117902226
1764,1.0300778829389148
1800,0.9977174368169572
1836,1.0011239399512608
1872,0.9040334324042002
1908,0.9101695699824227
1944,0.9359921481874254
1980,0.9147709210713705
2016,0.826104370256265
2052,0.8781501120991178
2088,0.9610556736588478
2124,0.9334147274494171
2160,0.8961018936501609
2196,0.8981680588589774
2232,0.8428903619448344
2268,0.8303472350041071
2304,0.8453248689572016
2340,0.9606282081868913
2376,0.8358717428313361
2412,0.8111225888133049
2448,0.8265543894635307
2484,0.8362785991695192
2520,1.0564869741598766
2556,0.8073603096935484
2592,0.8375621454583274
2628,0.8910718344979816
2664,0.8014080541001426
2700,0.7471356449855698
2736,0.7934193329678642
2772,0.7821871307161119
2808,0.8040090103944143
2844,0.7851440533995628
2880,0.7914130654599931
2916,0.7986868901385201
2952,0.7589394665426679
2988,0.7944997433159087
3024,0.7933213628000684
3060,0.7916782887445556
3096,0.7736283673180474
3132,0.7534001444776853
3168,0.7867833574612936
3204,0.807050292690595
3240,0.756691993938552
