loss,iter
0,3.832056608464983
36,1.5921242203977373
72,1.3412711868683498
108,1.2206128256188498
144,1.2814424716764026
180,1.226142245862219
216,1.291888361175855
252,1.2654811061090894
288,1.2285295559300318
324,1.2626822027895186
360,1.240950745013025
396,1.2959353377421696
432,1.2728146099381976
468,1.1972814367877112
504,1.2872642775376637
540,1.2574381530284882
576,1.2985919018586476
612,1.2656085938215256
648,1.249533827106158
684,1.2430481430557039
720,1.157473873760965
756,1.2980830801857843
792,1.214679800801807
828,1.155044863621394
864,1.2558727926678128
900,1.2632522566450968
936,1.181126528316074
972,1.2885977841085858
1008,1.2335950202412076
1044,1.266274470422003
1080,1.265617087483406
1116,1.296947889857822
1152,1.1905025955703523
1188,1.2354124403662152
1224,1.267539456486702
1260,1.1903355982568529
1296,1.218722081846661
1332,1.1952203263839085
1368,1.2645055684778426
1404,1.263513548506631
1440,1.2264533539613087
1476,1.223027131623692
1512,1.245162723792924
1548,1.2347558918926451
1584,1.1113007250759337
1620,1.2253003219763439
1656,1.268632592426406
1692,1.2293192479345534
1728,1.2345011946227815
1764,1.2367291566398408
1800,1.157653134730127
1836,1.209812182519171
1872,1.2208386576837964
1908,1.205146599147055
1944,1.2120230280690723
1980,1.1423676626549826
2016,1.2408708615435495
2052,1.2291764054033492
2088,1.2200025982326932
2124,1.2004351400666766
2160,1.1966001556979284
2196,1.2130249937375386
2232,1.201904781990581
2268,1.1876375261280272
2304,1.2118111981285944
2340,1.2478579117192163
2376,1.2552360329363081
2412,1.1322255101468828
2448,1.1490880383385553
2484,1.153983450598187
2520,1.1378323932488759
2556,1.0743000010649364
2592,1.0754821317063437
2628,1.045311348305808
2664,0.9428855313195122
2700,0.9670017378197776
2736,0.928840794497066
2772,0.9432320959038205
2808,0.9123429242107604
2844,0.927316246761216
2880,0.8696466402875053
2916,0.8565847434931331
2952,0.8177855850921737
2988,0.9064259082078934
3024,0.8193584813012017
3060,0.8438608033789529
3096,0.7746006763643689
3132,0.8349979685412513
3168,0.7719824959834417
3204,0.8090403584970368
3240,0.763623520731926
3276,0.7933439082569547
3312,0.7803744541274177
3348,0.8025602135393355
3384,0.7555122449994087
3420,0.7682952433824539
3456,0.7696665152907372
3492,0.7301438707444403
3528,0.7541716777616077
3564,0.7105906613998942
3600,0.7819773786597781
3636,0.7635799017217424
3672,0.7363730213708348
3708,0.7483471615446938
3744,0.7300523362225957
3780,0.7126405495736334
3816,0.7299332080615891
3852,0.7031201206975513
3888,0.680715738899178
3924,0.6971067529585626
3960,0.694858604007297
3996,0.6936422553327348
4032,0.7243364734782113
4068,0.6710099453727404
4104,0.7169990638891856
4140,0.7118996356924375
4176,0.7103798472219043
4212,0.7159689962863922
4248,0.6596344254083104
4284,0.6708899421824349
4320,0.6786932688620355
4356,0.6485684961080551
4392,0.6923894236485163
4428,0.6997629793153869
4464,0.68256097783645
4500,0.6631399045387903
4536,0.7040179760919677
4572,0.6664989540974299
4608,0.6822177982992597
4644,0.6867272125350105
4680,0.6523279589083459
4716,0.6713212182124456
4752,0.6978024401598506
4788,0.7102890561024348
4824,0.6519987831513087
4860,0.6555339155925645
4896,0.663674889339341
4932,0.680421901245912
4968,0.6682064607739449
5004,0.6813374302453465
5040,0.6890703390041987
5076,0.6469023335311148
5112,0.6903910322321786
5148,0.6320478841662407
5184,0.6686132674415907
5220,0.6763495355844498
5256,0.6331307705905702
5292,0.6576066770487361
5328,0.628184979988469
5364,0.6435573407345347
5400,0.6915892279810376
5436,0.666681652267774
5472,0.6494721604718102
5508,0.6400310720006624
5544,0.688563223514292
5580,0.674333806667063
5616,0.6731035692824258
5652,0.6259865065415701
5688,0.6430354341864586
5724,0.6712118883927664
5760,0.6494971439242363
5796,0.6511613933576478
5832,0.6524722178777059
5868,0.6600743788811896
5904,0.6632578919331232
5940,0.6624531563785341
5976,0.6320884343650606
6012,0.6443883346186744
6048,0.6226720545026991
6084,0.6596477611197366
6120,0.6271695494651794
6156,0.6887175614635149
6192,0.6371784284710884
6228,0.6055281071199311
6264,0.6483187584413422
6300,0.6323251227537791
6336,0.6264575380418036
6372,0.6410705662435956
6408,0.6390655198031001
6444,0.6024708838926421
6480,0.6077897730800841
6516,0.6377831515338686
6552,0.6129538789391518
6588,0.628562798930539
6624,0.6121597058243222
6660,0.6165929031040933
6696,0.6721740646494759
6732,0.6182364258501265
6768,0.6195719324880176
6804,0.6255820294221243
6840,0.6604354596800275
6876,0.6508098410235511
6912,0.6255677847398652
6948,0.6196083161565993
6984,0.5822597535120116
7020,0.6211867580811182
7056,0.606520007054011
7092,0.6171769516335593
7128,0.6396572887897491
7164,0.63492251932621
7200,0.6228127396768994
7236,0.583680166138543
7272,0.6034510094258521
7308,0.5936311723457443
7344,0.6158876799874835
7380,0.6015694969230228
7416,0.5990159180429246
7452,0.621225448946158
7488,0.6180370524525642
7524,0.6255044432149993
7560,0.595905527472496
7596,0.6143633781207932
7632,0.5923133956061469
7668,0.6290292706754472
7704,0.6203611600730154
7740,0.6035147367252244
7776,0.5992660166488754
7812,0.6244438836971918
7848,0.5577415666646428
7884,0.59898608426253
7920,0.5989089657862982
7956,0.6102208933896489
7992,0.6224037582675616
8028,0.5958855383925967
8064,0.6178998914029863
8100,0.6101338358389007
8136,0.6065781323446168
8172,0.5768380388617516
8208,0.5946026427878274
8244,0.5906245650516616
8280,0.6330720666382048
8316,0.6120340145296521
8352,0.6172657757997513
8388,0.6120705670780606
8424,0.5819578601254357
8460,0.5914491497808032
8496,0.5953961784640948
8532,0.6086719921893544
8568,0.5912233731812901
8604,0.6204541019267507
8640,0.5864040404558182
8676,0.5782871958282259
8712,0.5813115843468242
8748,0.5825903796487384
8784,0.5710034709837701
8820,0.5883437858687507
8856,0.5820437694589297
8892,0.5990583681397967
8928,0.6106977520717515
8964,0.5663627750343747
9000,0.615023265282313
9036,0.618007144994206
9072,0.5630211200979021
9108,0.5761155295703146
9144,0.6062395738230811
9180,0.5714727979567316
9216,0.5766928791999817
9252,0.6201664234201113
9288,0.6504930779337883
9324,0.5872286020053757
9360,0.5692369987567266
9396,0.5526620091663467
9432,0.6027470810545815
9468,0.5952600662906965
9504,0.5696397489971585
9540,0.566634002659056
9576,0.5843594438499875
9612,0.5896223766936196
9648,0.6053583464688725
9684,0.5633026402857568
9720,0.563754898806413
9756,0.5669737814201249
9792,0.5747753919826614
9828,0.6021869157751402
9864,0.5643475850423177
9900,0.5797394522362285
9936,0.5720277768042352
9972,0.5394930963714918
10008,0.5755422686537107
10044,0.5645336517029338
10080,0.5445986911654472
10116,0.5807028263807297
10152,0.6006873597701391
10188,0.5910928348700205
10224,0.6016126399238905
10260,0.5731231636471219
10296,0.598391469154093
10332,0.5598205534948243
10368,0.5645654044217534
10404,0.591113016837173
10440,0.5999194300836987
10476,0.5568791247076459
10512,0.55486182620128
10548,0.5442674946453836
10584,0.5797911791337861
10620,0.5870669558644295
10656,0.5740855253405042
10692,0.5511265355679724
10728,0.5837726808256574
10764,0.5701814724339379
10800,0.5517419874668121
10836,0.5606454759836197
10872,0.5649289513627688
10908,0.544472896390491
10944,0.5743443212575383
10980,0.5909911973608865
11016,0.5684999600052834
11052,0.5631806933217578
11088,0.5562462508678436
11124,0.5663503458102545
11160,0.5456086695194244
11196,0.5777318378289541
11232,0.5456380893786749
11268,0.5413188868098788
11304,0.5531194234887759
11340,0.5777080961399608
11376,0.588421973089377
11412,0.5603749619589912
11448,0.5552112460136414
11484,0.5818532009919485
11520,0.5635049376222823
11556,0.5656729373666975
11592,0.5629880039228333
11628,0.5709139001038339
11664,0.5664030561844507
11700,0.5804466191265318
11736,0.5567911109990544
11772,0.5575248913632499
11808,0.5649527592791451
11844,0.5699041626519628
11880,0.5690341525607638
11916,0.5631057115064727
11952,0.5802283990714285
11988,0.5497205216023657
12024,0.5746775029434098
12060,0.5461403926213583
12096,0.5471939659780927
12132,0.555579871767097
12168,0.5235118402375115
12204,0.5560198947787285
12240,0.5636711070934931
12276,0.5242595920960108
12312,0.5754229774077734
12348,0.5408583399322298
